mes_ano,uf,preco_medio_etanol_hidratado,preco_medio_gasolina_c,volume_etanol_hidratado_m3,volume_gasolina_c_m3,uf_nome,regiao,volume_total_analisado_m3,participacao_etanol,razao_etanol_gasolina,preco_relativo_etanol_gasolina,variacao_preco_gasolina_c,variacao_volume_gasolina_c,ano,mes
2025-10-01,PI,4.46,5.77,5864.5,61828.6,PIAUI,NORDESTE,67693.1,0.08663364508347231,0.09485092659384169,0.7729636048526863,-0.005172413793103514,0.03523183154623566,2025,10
2025-11-01,PI,4.41,5.76,4600.0,56923.0,PIAUI,NORDESTE,61523.0,0.07476878565739642,0.08081092001475677,0.765625,-0.0017331022530329143,-0.07934192267009121,2025,11
2025-12-01,PI,4.5,5.81,5539.5,68617.25,PIAUI,NORDESTE,74156.75,0.07469987560134445,0.08073042857299002,0.7745266781411361,0.00868055555555558,0.20543980464838474,2025,12
2021-01-01,PR,3.212,4.347,111395.281,212238.449,PARANA,SUL,323633.73,0.3442017029559929,0.5248590984567552,0.738900391074304,0.03598665395614886,-0.16927967770821972,2021,1
2021-02-01,PR,3.46,4.72,111220.52,196498.477,PARANA,SUL,307718.99700000003,0.3614353390083356,0.5660121223229634,0.7330508474576272,0.08580630319760729,-0.07416173683025729,2021,2
2021-03-01,PR,4.054,5.254,98709.462,184442.763,PARANA,SUL,283152.225,0.34860916950237636,0.5351766607400041,0.7716025885039971,0.11313559322033906,-0.061352709619220125,2021,3
2021-04-01,PR,3.809,5.229,108334.041,200178.238,PARANA,SUL,308512.279,0.3511498516401028,0.5411879037520552,0.728437559762861,-0.004758279406166577,0.08531359400639649,2021,4
2021-05-01,PR,4.284,5.366,90105.679,218121.796,PARANA,SUL,308227.475,0.29233500031105275,0.4130980060332898,0.7983600447260529,0.026200038248231028,0.0896379055949128,2021,5
2021-06-01,PR,4.35,5.424,72276.81,219274.83,PARANA,SUL,291551.64,0.24790397337500827,0.32961744856899444,0.8019911504424777,0.010808796123742193,0.005286193407283202,2021,6
2021-07-01,PR,4.312,5.501,76056.96,254148.239,PARANA,SUL,330205.199,0.2303324121798579,0.2992621955566649,0.7838574804580986,0.014196165191740384,0.1590397265386092,2021,7
2021-08-01,PR,4.574,5.689,72443.744,248346.246,PARANA,SUL,320789.99,0.22582919124128534,0.29170460664019865,0.8040077342239409,0.03417560443555723,-0.022829168609741934,2021,8
2021-09-01,PR,4.793,5.859,70947.211,248706.335,PARANA,SUL,319653.546,0.2219503330646612,0.28526499335049105,0.818057689025431,0.029882228862717408,0.0014499474254181521,2021,9
2021-10-01,PR,4.988,6.115,72051.446,253654.068,PARANA,SUL,325705.51399999997,0.22121653734115168,0.2840539738554479,0.8156991005723631,0.043693463048301906,0.019893876044613013,2021,10
2021-11-01,PR,5.462,6.477,55896.097,252714.568,PARANA,SUL,308610.665,0.18112172824617065,0.2211827258015454,0.8432916473676084,0.05919869174161896,-0.003703863326173784,2021,11
2021-12-01,PR,5.235,6.396,72125.518,309882.384,PARANA,SUL,382007.902,0.18880635092202883,0.23275126862325932,0.8184803001876173,-0.012505789717461857,0.22621496042919076,2021,12
2022-01-01,PR,5.123,6.381,54195.549,237112.843,PARANA,SUL,291308.392,0.1860418391242227,0.2285643759920672,0.8028522175207647,-0.002345215759849806,-0.23482955068526912,2022,1
2022-02-01,PR,4.94,6.474,67183.785,245050.796,PARANA,SUL,312234.581,0.21517086539495126,0.2741626882942262,0.7630522088353414,0.014574518100611167,0.03347753288926669,2022,2
2022-03-01,PR,5.108,6.956,91142.934,238824.657,PARANA,SUL,329967.591,0.2762178361934945,0.38163117303252314,0.7343300747556066,0.07445165276490573,-0.02540754448314464,2022,3
2022-04-01,PR,5.58,7.263,82305.881,234738.531,PARANA,SUL,317044.412,0.2596036324399876,0.35062791204056737,0.7682775712515489,0.04413456009200689,-0.01710931380087788,2022,4
2022-05-01,PR,5.6,7.28,70583.417,251705.495,PARANA,SUL,322288.912,0.21900665636303368,0.280420643975214,0.7692307692307692,0.0023406305934188243,0.07228026829562118,2022,5
2022-06-01,PR,5.24,7.19,68229.492,233683.608,PARANA,SUL,301913.1,0.22599049859048848,0.29197380417029506,0.7287899860917941,-0.012362637362637319,-0.07159910036926287,2022,6
2022-07-01,PR,4.69,5.87,68587.258,269678.484,PARANA,SUL,338265.74199999997,0.20276146675237366,0.25432973733269726,0.798977853492334,-0.18358831710709322,0.15403252418115687,2022,7
2022-08-01,PR,4.27,5.44,62819.797,280572.961,PARANA,SUL,343392.75800000003,0.18293861922388005,0.2238982572522375,0.7849264705882352,-0.0732538330494037,0.04039802077795729,2022,8
2022-09-01,PR,3.77,5.07,67643.717,282616.696,PARANA,SUL,350260.413,0.19312407137486018,0.23934791524135576,0.7435897435897435,-0.06801470588235292,0.0072841480972216655,2022,9
2022-10-01,PR,3.8,4.95,65629.289,290438.747,PARANA,SUL,356068.03599999996,0.1843167101918691,0.22596602442992914,0.7676767676767676,-0.023668639053254448,0.027677243102438576,2022,10
2022-11-01,PR,4.19,5.27,65936.532,283172.69,PARANA,SUL,349109.222,0.18887078268015506,0.23284919177763932,0.7950664136622392,0.06464646464646462,-0.025017519442748326,2022,11
2022-12-01,PR,4.18,5.19,72593.875,337895.092,PARANA,SUL,410488.967,0.17684732315838345,0.2148414603192875,0.8053949903660885,-0.015180265654648806,0.19324745617241557,2022,12
2023-01-01,PR,4.13,5.09,54362.097,277751.966,PARANA,SUL,332114.063,0.1636850198662018,0.19572173613345367,0.8113948919449901,-0.019267822736030893,-0.1779934879906453,2023,1
2023-02-01,PR,4.03,5.22,59517.23,283552.211,PARANA,SUL,343069.441,0.1734844987257259,0.20989866307196597,0.7720306513409962,0.025540275049115824,0.0208828224819837,2023,2
2023-03-01,PR,4.12,5.67,65005.387,282733.246,PARANA,SUL,347738.633,0.1869374893413123,0.229917733127147,0.72663139329806,0.0862068965517242,-0.002888233518306138,2023,3
2023-04-01,PR,4.06,5.65,67466.801,278030.363,PARANA,SUL,345497.164,0.1952745435560218,0.24265983136525274,0.71858407079646,-0.003527336860670083,-0.01663363989390898,2023,4
2023-05-01,PR,4.24,5.51,64320.813,308678.848,PARANA,SUL,372999.661,0.17244201463228676,0.20837454013045947,0.7695099818511797,-0.024778761061946986,0.11023430919305732,2023,5
2023-06-01,PR,4.09,5.51,62322.839,282389.703,PARANA,SUL,344712.54199999996,0.18079655192818603,0.22069798699423543,0.7422867513611615,0.0,-0.08516665515092248,2023,6
2023-07-01,PR,4.13,5.71,57714.615,280493.13,PARANA,SUL,338207.745,0.17064841315209975,0.20576124270851123,0.723292469352014,0.0362976406533575,-0.006716154944218955,2023,7
2023-08-01,PR,3.96,5.81,76274.68,285714.356,PARANA,SUL,361989.036,0.2107099177445805,0.26696131432751663,0.6815834767641997,0.017513134851138368,0.018614452339706267,2023,8
2023-09-01,PR,3.97,6.0,89637.132,268792.424,PARANA,SUL,358429.556,0.25008298143805974,0.33348087221386863,0.6616666666666667,0.03270223752151469,-0.05922674743022027,2023,9
2023-10-01,PR,3.87,5.92,97463.241,262763.72,PARANA,SUL,360226.96099999995,0.2705606507892673,0.37091589736969777,0.6537162162162162,-0.013333333333333308,-0.02242884643207066,2023,10
2023-11-01,PR,3.78,5.8,100753.369,262554.957,PARANA,SUL,363308.326,0.27732193784075293,0.3837420178663776,0.6517241379310345,-0.020270270270270285,-0.0007944894371261224,2023,11
2023-12-01,PR,3.74,5.78,120572.463,306762.262,PARANA,SUL,427334.725,0.2821499305959749,0.39304855236724,0.6470588235294118,-0.0034482758620688614,0.1683735302700835,2023,12
2024-01-01,PR,3.68,5.77,114300.957,261165.719,PARANA,SUL,375466.676,0.3044237060335016,0.4376568159008648,0.6377816291161179,-0.0017301038062285112,-0.14863804531471336,2024,1
2024-02-01,PR,3.84,5.98,108673.707,233943.837,PARANA,SUL,342617.544,0.3171866382884351,0.46452904420816177,0.6421404682274247,0.036395147313691645,-0.10423221739909905,2024,2
2024-03-01,PR,3.86,6.0,124166.409,261123.722,PARANA,SUL,385290.131,0.3222672967971765,0.4755079624669259,0.6433333333333333,0.0033444816053511683,0.11618123968788296,2024,3
2024-04-01,PR,3.94,6.02,120096.922,257599.312,PARANA,SUL,377696.234,0.3179722517434474,0.4662160044899499,0.6544850498338871,0.0033333333333331883,-0.013497088556358783,2024,4
2024-05-01,PR,3.97,6.03,116127.254,256796.797,PARANA,SUL,372924.051,0.31139652615218427,0.45221457337725285,0.6583747927031509,0.0016611295681063787,-0.0031153615814005775,2024,5
2024-06-01,PR,3.96,6.03,103861.919,246677.997,PARANA,SUL,350539.91599999997,0.2962912759983659,0.42104249370891395,0.6567164179104478,0.0,-0.039403918266161186,2024,6
2024-07-01,PR,4.21,6.16,107601.287,262480.027,PARANA,SUL,370081.314,0.2907503916828397,0.4099408561856023,0.6834415584415584,0.021558872305140975,0.06405934129585145,2024,7
2024-08-01,PR,4.13,6.12,106660.659,270382.223,PARANA,SUL,377042.882,0.28288734277179645,0.3944810343540966,0.6748366013071895,-0.006493506493506551,0.030105894495355168,2024,8
2024-09-01,PR,4.23,6.18,106659.284,259838.25,PARANA,SUL,366497.534,0.2910231968982362,0.4104833834125653,0.6844660194174759,0.009803921568627416,-0.0389965467515222,2024,9
2024-10-01,PR,4.24,6.18,117854.72,282884.912,PARANA,SUL,400739.632,0.2940929985182998,0.4166172001425088,0.6860841423948221,0.0,0.08869618695476911,2024,10
2024-11-01,PR,4.28,6.21,115866.616,271776.827,PARANA,SUL,387643.44299999997,0.2988999764920569,0.4263300049492446,0.6892109500805154,0.004854368932038833,-0.03926715257263358,2024,11
2024-12-01,PR,4.35,6.26,124502.806,297346.453,PARANA,SUL,421849.25899999996,0.2951357702870826,0.4187129348403561,0.694888178913738,0.008051529790660261,0.09408317214624029,2024,12
2025-01-01,PR,4.38,6.28,114731.021,269491.55,PARANA,SUL,384222.571,0.2986056251234652,0.4257314227477633,0.697452229299363,0.0031948881789138905,-0.0936782756914204,2025,1
2025-02-01,PR,4.57,6.63,108366.724,242439.122,PARANA,SUL,350805.846,0.30890797640812406,0.446985301324429,0.689291101055807,0.05573248407643305,-0.10038321424178231,2025,2
2025-03-01,PR,4.57,6.65,114300.599,267451.31,PARANA,SUL,381751.909,0.2994106808775644,0.4273697481608896,0.687218045112782,0.003016591251885359,0.10316894317081382,2025,3
2025-04-01,PR,4.51,6.62,115568.873,272931.3,PARANA,SUL,388500.173,0.2974744441104792,0.4234357620397514,0.6812688821752265,-0.004511278195488799,0.020489673428782273,2025,4
2025-05-01,PR,4.5,6.59,108145.802,272822.9,PARANA,SUL,380968.70200000005,0.28387056845420333,0.39639561781653954,0.6828528072837633,-0.004531722054380682,-0.00039716954413060446,2025,5
2025-06-01,PR,4.43,6.52,94049.226,266687.55,PARANA,SUL,360736.77599999995,0.26071427217057574,0.3526569800502498,0.6794478527607362,-0.01062215477996964,-0.022488398151328304,2025,6
2025-07-01,PR,4.39,6.48,99356.506,287024.566,PARANA,SUL,386381.072,0.25714641114717957,0.346160286503142,0.677469135802469,-0.006134969325153228,0.07625783805805719,2025,7
2025-08-01,PR,4.42,6.48,98668.884,280765.5,PARANA,SUL,379434.384,0.2600420208622949,0.3514280921267036,0.6820987654320987,0.0,-0.0218067257699468,2025,8
2025-09-01,PR,4.41,6.46,107149.068,284402.841,PARANA,SUL,391551.909,0.2736522681594179,0.3767510465902835,0.6826625386996904,-0.0030864197530865445,0.012955085293599122,2025,9
2025-10-01,PR,4.42,6.48,115355.445,296248.728,PARANA,SUL,411604.173,0.2802582008807768,0.3893871402546579,0.6820987654320987,0.003095975232198178,0.04165178856282936,2025,10
2025-11-01,PR,4.42,6.46,106865.58,277691.497,PARANA,SUL,384557.077,0.2778926364681101,0.38483562210044914,0.6842105263157895,-0.0030864197530865445,-0.06264071115269065,2025,11
2025-12-01,PR,4.53,6.47,128534.78,340238.515,PARANA,SUL,468773.29500000004,0.27419390432639723,0.3777784534475763,0.7001545595054096,0.001547987616099089,0.2252392265363461,2025,12
2021-01-01,RJ,4.031,5.017,56644.201,176046.036,RIO DE JANEIRO,SUDESTE,232690.237,0.2434317903935093,0.32175788951021883,0.8034682080924854,0.01764705882352957,-0.07026110286130804,2021,1
2021-02-01,RJ,4.232,5.347,50592.38,143400.577,RIO DE JANEIRO,SUDESTE,193992.957,0.2607949318489949,0.35280457762732714,0.7914718533757247,0.0657763603747259,-0.18543705806588007,2021,2
2021-03-01,RJ,5.097,6.04,52368.995,156103.539,RIO DE JANEIRO,SUDESTE,208472.53399999999,0.2512033311783892,0.3354760265877124,0.8438741721854305,0.12960538619786788,0.08858375793006745,2021,3
2021-04-01,RJ,4.842,6.045,46048.284,130173.032,RIO DE JANEIRO,SUDESTE,176221.316,0.26130938665785475,0.35374672689501463,0.8009925558312655,0.0008278145695364003,-0.1661109489644561,2021,4
2021-05-01,RJ,5.154,6.168,48197.188,145181.141,RIO DE JANEIRO,SUDESTE,193378.329,0.24923779334136248,0.33197967496343067,0.8356031128404668,0.02034739454094292,0.11529353483907467,2021,5
2021-06-01,RJ,5.325,6.236,42051.74,145604.41,RIO DE JANEIRO,SUDESTE,187656.15,0.22408932507674276,0.2888081480499114,0.8539127645926877,0.011024643320363126,0.002915454425310049,2021,6
2021-07-01,RJ,5.236,6.31,50328.227,161622.846,RIO DE JANEIRO,SUDESTE,211951.07299999997,0.23745209820192797,0.3113930254637392,0.8297939778129952,0.011866581141757537,0.11001339863263748,2021,7
